file,subsystem,category,evidence,replacement,priority,activity,sha256,upstream_sha256,upstream_normalized_sha256,alpha3_equal,review_status
third_party/libultraship/include/fast/backends/gfx_blinky_3ds_window.h,graphics,A,Preserved Blinky implementation/test fixture from migration 06; exact bytes match its recorded authored-source review. Public SDK/LUS interfaces retain their attribution; file identity alone is not an authorship inference.,no,preserve,source inventory; build membership not inferred,8876c001fe8a47a949db5f9307377218ec4845fa7a9115dfe5340e1886a49c22,,,False,verified-review
third_party/libultraship/include/fast/backends/gfx_direct3d11.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6077fce5c7bf1201754581eb5962ec4d5ce40ab7a9b32222cfabf325ffb599e5,6077fce5c7bf1201754581eb5962ec4d5ce40ab7a9b32222cfabf325ffb599e5,6077fce5c7bf1201754581eb5962ec4d5ce40ab7a9b32222cfabf325ffb599e5,True,verified-upstream
third_party/libultraship/include/fast/backends/gfx_direct3d_common.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,9a4d47cae76e4ae7f3753bc17eff85ae73e3d3556d26c80507e432b74cb615e7,9a4d47cae76e4ae7f3753bc17eff85ae73e3d3556d26c80507e432b74cb615e7,9a4d47cae76e4ae7f3753bc17eff85ae73e3d3556d26c80507e432b74cb615e7,True,verified-upstream
third_party/libultraship/include/fast/backends/gfx_dxgi.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7dca1d52d401b86275d6d4993017c12b585ea846941dd29f9ae9f745c3f2d6a5,7dca1d52d401b86275d6d4993017c12b585ea846941dd29f9ae9f745c3f2d6a5,7dca1d52d401b86275d6d4993017c12b585ea846941dd29f9ae9f745c3f2d6a5,True,verified-upstream
third_party/libultraship/include/fast/backends/gfx_metal.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6a0c171f1787aaa09f274f8f84d14d25a3ab9c935abbba00ec3997ebd088df3d,6a0c171f1787aaa09f274f8f84d14d25a3ab9c935abbba00ec3997ebd088df3d,6a0c171f1787aaa09f274f8f84d14d25a3ab9c935abbba00ec3997ebd088df3d,True,verified-upstream
third_party/libultraship/include/fast/backends/gfx_metal_shader.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,63ee9984888ed0f04d8caef2f57a74bbb55ef64dbed5d998f0ef3a42f1b07188,63ee9984888ed0f04d8caef2f57a74bbb55ef64dbed5d998f0ef3a42f1b07188,63ee9984888ed0f04d8caef2f57a74bbb55ef64dbed5d998f0ef3a42f1b07188,True,verified-upstream
third_party/libultraship/include/fast/backends/gfx_opengl.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,458d68a55ac5e5cd3a784ea16a5f90e78ddcf0364c3f08258d5e75ed5064035c,458d68a55ac5e5cd3a784ea16a5f90e78ddcf0364c3f08258d5e75ed5064035c,458d68a55ac5e5cd3a784ea16a5f90e78ddcf0364c3f08258d5e75ed5064035c,True,verified-upstream
third_party/libultraship/include/fast/backends/gfx_rendering_api.h,graphics,B+A,"TextureHasStorage is the Blinky residency contract: default true for existing backends, allows native texture DMA eviction without invalidating LUS cache handles. Interpreter call site retained.",no,preserve,source inventory; build membership not inferred,c061ae1489eaa44740be4c94b888f612f67649eabbbd22021125c5b28dbbd92a,fc42851e12689a87466fe456d6c989a0f8c6cc7661f1b551e98bacb3d65e8730,fc42851e12689a87466fe456d6c989a0f8c6cc7661f1b551e98bacb3d65e8730,False,verified-review
third_party/libultraship/include/fast/backends/gfx_screen_config.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,776a30fa4ea0e1780d20cf2104b4e9a3044bd641156f7669169c993a457934b6,776a30fa4ea0e1780d20cf2104b4e9a3044bd641156f7669169c993a457934b6,776a30fa4ea0e1780d20cf2104b4e9a3044bd641156f7669169c993a457934b6,True,verified-upstream
third_party/libultraship/include/fast/backends/gfx_sdl.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,600fb37cf5722d89971699b30c490a1716ca162a00f4f68224a165d625f2cef4,600fb37cf5722d89971699b30c490a1716ca162a00f4f68224a165d625f2cef4,600fb37cf5722d89971699b30c490a1716ca162a00f4f68224a165d625f2cef4,True,verified-upstream
third_party/libultraship/include/fast/backends/gfx_window_manager_api.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3350e409e990b12930ece131128f8324c43efeb297f6d922659b8496e6b7292d,3350e409e990b12930ece131128f8324c43efeb297f6d922659b8496e6b7292d,3350e409e990b12930ece131128f8324c43efeb297f6d922659b8496e6b7292d,True,verified-upstream
third_party/libultraship/include/fast/debug/GfxDebugger.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c61dc39ffddc44a900e42eda51dd3fd6c0f92d06fd4e93cf805d3e0fa56e3943,c61dc39ffddc44a900e42eda51dd3fd6c0f92d06fd4e93cf805d3e0fa56e3943,c61dc39ffddc44a900e42eda51dd3fd6c0f92d06fd4e93cf805d3e0fa56e3943,True,verified-upstream
third_party/libultraship/include/fast/f3dex.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e7fde9a8f1c25ccf095b3dbff801d4ba09a4c10f7e3783f1cebf0789cfcf4efe,e7fde9a8f1c25ccf095b3dbff801d4ba09a4c10f7e3783f1cebf0789cfcf4efe,e7fde9a8f1c25ccf095b3dbff801d4ba09a4c10f7e3783f1cebf0789cfcf4efe,True,verified-upstream
third_party/libultraship/include/fast/f3dex2.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b554a374d560e61882125f78849a23d13e353dddd68d21e0d18c9118a6dd9ac9,b554a374d560e61882125f78849a23d13e353dddd68d21e0d18c9118a6dd9ac9,b554a374d560e61882125f78849a23d13e353dddd68d21e0d18c9118a6dd9ac9,True,verified-upstream
third_party/libultraship/include/fast/Fast3dGui.h,graphics,B+D,GuiWindowInitData native width/height carrier is a public data contract required by existing BlinkyLusIntegration. No rendering implementation is present; desktop union layout is official LUS.,no,preserve,source inventory; build membership not inferred,4c34742ea1877d1f68d61e8838fd3f6c316ceb7740d4b78b45154e1dbec1de87,18f42c4caec535a37fcc756331f66fe1041ac59e639ea304159962b29a06a9c5,18f42c4caec535a37fcc756331f66fe1041ac59e639ea304159962b29a06a9c5,False,verified-review
third_party/libultraship/include/fast/Fast3dWindow.h,graphics,B+D,Fixed backend discriminator 4 is retained for existing config and Blinky callers; KeyDown/KeyUp take the int callback parameter required by GfxWindowBackend. These declarative requirements do not imply authorship of LUS.,no,preserve,source inventory; build membership not inferred,4140965f0fcf93c2f9e8daa317536970bc567cf68130a42037592a463f125442,95e40d9c8118f345842b684dceb5cc734c55298dbad0530b983267d0fcdcfe3d,95e40d9c8118f345842b684dceb5cc734c55298dbad0530b983267d0fcdcfe3d,False,verified-review
third_party/libultraship/include/fast/FastMouseStateManager.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6646a7bdad6c78958038f3c10c9301eb7c274c81f8f6d496f8d91332efab79b2,6646a7bdad6c78958038f3c10c9301eb7c274c81f8f6d496f8d91332efab79b2,6646a7bdad6c78958038f3c10c9301eb7c274c81f8f6d496f8d91332efab79b2,True,verified-upstream
third_party/libultraship/include/fast/interpreter.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,fe67cf561e082ce6cd316db1867303e62528c55e0e6348ea8d70f519d341d1b7,fe67cf561e082ce6cd316db1867303e62528c55e0e6348ea8d70f519d341d1b7,fe67cf561e082ce6cd316db1867303e62528c55e0e6348ea8d70f519d341d1b7,True,verified-upstream
third_party/libultraship/include/fast/lus_gbi.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a2ef657f8cc06021eaebdc18a7cc088083c4828afd447f14b1c9cfea1e2616c1,a2ef657f8cc06021eaebdc18a7cc088083c4828afd447f14b1c9cfea1e2616c1,a2ef657f8cc06021eaebdc18a7cc088083c4828afd447f14b1c9cfea1e2616c1,True,verified-upstream
third_party/libultraship/include/fast/resource/factory/DisplayListFactory.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a80c2c46b859692b898447c433dd0dbba2695eaaa58546c4418625da466cd79d,a80c2c46b859692b898447c433dd0dbba2695eaaa58546c4418625da466cd79d,a80c2c46b859692b898447c433dd0dbba2695eaaa58546c4418625da466cd79d,True,verified-upstream
third_party/libultraship/include/fast/resource/factory/LightFactory.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d19fa4a83cda1ec984cdc6a8283a24513545ce659b783d0c5ee035f6a3f9ef61,d19fa4a83cda1ec984cdc6a8283a24513545ce659b783d0c5ee035f6a3f9ef61,d19fa4a83cda1ec984cdc6a8283a24513545ce659b783d0c5ee035f6a3f9ef61,True,verified-upstream
third_party/libultraship/include/fast/resource/factory/MatrixFactory.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7de7d8dfc440a7849469b89eba3f8b3fdfe9dbb558c06f914af42db73d1422fc,7de7d8dfc440a7849469b89eba3f8b3fdfe9dbb558c06f914af42db73d1422fc,7de7d8dfc440a7849469b89eba3f8b3fdfe9dbb558c06f914af42db73d1422fc,True,verified-upstream
third_party/libultraship/include/fast/resource/factory/TextureFactory.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b86363b002e280e3feed2ee1948e35a58bf65d4472e3af07549cc23de148c9f4,b86363b002e280e3feed2ee1948e35a58bf65d4472e3af07549cc23de148c9f4,b86363b002e280e3feed2ee1948e35a58bf65d4472e3af07549cc23de148c9f4,True,verified-upstream
third_party/libultraship/include/fast/resource/factory/VertexFactory.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,dd156030564550c8548f0c08328ec5d6bc461db49c70401c0b3e93cdd30e4973,dd156030564550c8548f0c08328ec5d6bc461db49c70401c0b3e93cdd30e4973,dd156030564550c8548f0c08328ec5d6bc461db49c70401c0b3e93cdd30e4973,True,verified-upstream
third_party/libultraship/include/fast/resource/ResourceType.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d86efba9b3003251b07dce89e398d6ebb9f7d9f74bb9605548831559b4569be6,d86efba9b3003251b07dce89e398d6ebb9f7d9f74bb9605548831559b4569be6,d86efba9b3003251b07dce89e398d6ebb9f7d9f74bb9605548831559b4569be6,True,verified-upstream
third_party/libultraship/include/fast/resource/type/DisplayList.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5f412d8e904dad14aca4a78bffbc53b58351c5f47a30a35cf09989def43286f7,5f412d8e904dad14aca4a78bffbc53b58351c5f47a30a35cf09989def43286f7,5f412d8e904dad14aca4a78bffbc53b58351c5f47a30a35cf09989def43286f7,True,verified-upstream
third_party/libultraship/include/fast/resource/type/Light.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,0b7ef2e18f2f47105d70bdd1204cd02d5b55421a853dc1af247fe378e4cea6b6,0b7ef2e18f2f47105d70bdd1204cd02d5b55421a853dc1af247fe378e4cea6b6,0b7ef2e18f2f47105d70bdd1204cd02d5b55421a853dc1af247fe378e4cea6b6,True,verified-upstream
third_party/libultraship/include/fast/resource/type/Matrix.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,4319160fa50947015f784a62795f706451a1e773ec4ee7573e7250cab151d4f3,4319160fa50947015f784a62795f706451a1e773ec4ee7573e7250cab151d4f3,4319160fa50947015f784a62795f706451a1e773ec4ee7573e7250cab151d4f3,True,verified-upstream
third_party/libultraship/include/fast/resource/type/Texture.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c464d04db5175a37f5dbd564f7b66d7a19cb97e87d50284c0ce9a1862ab770fc,c464d04db5175a37f5dbd564f7b66d7a19cb97e87d50284c0ce9a1862ab770fc,c464d04db5175a37f5dbd564f7b66d7a19cb97e87d50284c0ce9a1862ab770fc,True,verified-upstream
third_party/libultraship/include/fast/resource/type/Vertex.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,49d15636ae02e0c2af3f7a25530c289a8f210396db106abacb92b3d20877c3af,49d15636ae02e0c2af3f7a25530c289a8f210396db106abacb92b3d20877c3af,49d15636ae02e0c2af3f7a25530c289a8f210396db106abacb92b3d20877c3af,True,verified-upstream
third_party/libultraship/include/fast/types.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5e1f92e5d223d1bc1a974c5022f60166633760de2497aa6b9e29721b9db9bb24,5e1f92e5d223d1bc1a974c5022f60166633760de2497aa6b9e29721b9db9bb24,5e1f92e5d223d1bc1a974c5022f60166633760de2497aa6b9e29721b9db9bb24,True,verified-upstream
third_party/libultraship/include/fast/ucodehandlers.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7a6aebfaa71de03637a1218fe700d042b2a84a903bad989f3d65eef192e69ff3,7a6aebfaa71de03637a1218fe700d042b2a84a903bad989f3d65eef192e69ff3,7a6aebfaa71de03637a1218fe700d042b2a84a903bad989f3d65eef192e69ff3,True,verified-upstream
third_party/libultraship/include/fast/WindowEvent.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6445a301a2a6f6b523548760b6a402bc832b5ced910374629a03b50347ac5082,6445a301a2a6f6b523548760b6a402bc832b5ced910374629a03b50347ac5082,6445a301a2a6f6b523548760b6a402bc832b5ced910374629a03b50347ac5082,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/audiobridge.h,audio,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,cab0a10a75ffa46baca72bd7cc9b839f91d8ee7f847579fe1c111ee6daf46f24,cab0a10a75ffa46baca72bd7cc9b839f91d8ee7f847579fe1c111ee6daf46f24,cab0a10a75ffa46baca72bd7cc9b839f91d8ee7f847579fe1c111ee6daf46f24,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/consolevariablebridge.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b06a5c4629c7804c3f50899e5c2adbb9920ce0a2f4ec30f64ca488ea09430cdc,b06a5c4629c7804c3f50899e5c2adbb9920ce0a2f4ec30f64ca488ea09430cdc,b06a5c4629c7804c3f50899e5c2adbb9920ce0a2f4ec30f64ca488ea09430cdc,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/controllerbridge.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,738034f0794390ea5884ed242b539bdebb9c46c7798187e59c1f6ae4d52d3dbe,738034f0794390ea5884ed242b539bdebb9c46c7798187e59c1f6ae4d52d3dbe,738034f0794390ea5884ed242b539bdebb9c46c7798187e59c1f6ae4d52d3dbe,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/crashhandlerbridge.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,0cdb93c566945801cd161eb342def82a1485295d84338e225ce4f6f506e3ed82,0cdb93c566945801cd161eb342def82a1485295d84338e225ce4f6f506e3ed82,0cdb93c566945801cd161eb342def82a1485295d84338e225ce4f6f506e3ed82,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/eventsbridge.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,191a9bca2f8d1d1beea60b375843a4fe1eeba9f3539df242bcd640d5c37b7ecf,191a9bca2f8d1d1beea60b375843a4fe1eeba9f3539df242bcd640d5c37b7ecf,191a9bca2f8d1d1beea60b375843a4fe1eeba9f3539df242bcd640d5c37b7ecf,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/gfxbridge.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,fee8d3c3ba058571b0f66e45516da47875e44dc98eacfd273518ef2e28833fb6,fee8d3c3ba058571b0f66e45516da47875e44dc98eacfd273518ef2e28833fb6,b9cc54c024bb73624494eb8a7a8e0bf162496cb712a97fce2115e692592db49c,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/gfxdebuggerbridge.h,graphics,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,430393564500acd58a31e36083710b6f766ca8e0cc0b7fd88c39d6e11cdc1779,430393564500acd58a31e36083710b6f766ca8e0cc0b7fd88c39d6e11cdc1779,430393564500acd58a31e36083710b6f766ca8e0cc0b7fd88c39d6e11cdc1779,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/resourcebridge.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,68c3689b57996bbc7a83f97303038c57ed22b7480bd85fd42fc63cada07e87c4,68c3689b57996bbc7a83f97303038c57ed22b7480bd85fd42fc63cada07e87c4,68c3689b57996bbc7a83f97303038c57ed22b7480bd85fd42fc63cada07e87c4,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/scriptingbridge.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7caac3ea04d0bd9f9636aa0c84d53f6f981cfde8ea74ff5249d9168d0e653266,7caac3ea04d0bd9f9636aa0c84d53f6f981cfde8ea74ff5249d9168d0e653266,7caac3ea04d0bd9f9636aa0c84d53f6f981cfde8ea74ff5249d9168d0e653266,True,verified-upstream
third_party/libultraship/include/libultraship/bridge/windowbridge.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,0d1242283d562979aeb838100f2832471bce73b9e8cc5919287997b91bb4b53b,0d1242283d562979aeb838100f2832471bce73b9e8cc5919287997b91bb4b53b,0d1242283d562979aeb838100f2832471bce73b9e8cc5919287997b91bb4b53b,True,verified-upstream
third_party/libultraship/include/libultraship/bridge.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,020faab68fdccd0840d7196c33a84e4ccf60e150b671fdb6fc65a31e8977685d,020faab68fdccd0840d7196c33a84e4ccf60e150b671fdb6fc65a31e8977685d,020faab68fdccd0840d7196c33a84e4ccf60e150b671fdb6fc65a31e8977685d,True,verified-upstream
third_party/libultraship/include/libultraship/classes.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3a0ce564ae14a44bcc226bc457cdf4b90244b96d5fdc581ad59bc6ce7b58d5f9,3a0ce564ae14a44bcc226bc457cdf4b90244b96d5fdc581ad59bc6ce7b58d5f9,3a0ce564ae14a44bcc226bc457cdf4b90244b96d5fdc581ad59bc6ce7b58d5f9,True,verified-upstream
third_party/libultraship/include/libultraship/color.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a09fe8ab00fd02233c66c9894e3b1627660d862fa87d55e2b1c0edab3448703d,a09fe8ab00fd02233c66c9894e3b1627660d862fa87d55e2b1c0edab3448703d,a09fe8ab00fd02233c66c9894e3b1627660d862fa87d55e2b1c0edab3448703d,True,verified-upstream
third_party/libultraship/include/libultraship/controller/controldeck/ControlDeck.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d77c5a8e336e1f2c819613c0d3cb33bdc96bb8666b833ba4ee9458001323f171,d77c5a8e336e1f2c819613c0d3cb33bdc96bb8666b833ba4ee9458001323f171,d77c5a8e336e1f2c819613c0d3cb33bdc96bb8666b833ba4ee9458001323f171,True,verified-upstream
third_party/libultraship/include/libultraship/controller/controldevice/controller/Controller.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,8fc12359b3a433327aa923f4f320e0e840c484a13a432d09a30a2c81c1ae7da5,8fc12359b3a433327aa923f4f320e0e840c484a13a432d09a30a2c81c1ae7da5,8fc12359b3a433327aa923f4f320e0e840c484a13a432d09a30a2c81c1ae7da5,True,verified-upstream
third_party/libultraship/include/libultraship/controller/controldevice/controller/mapping/ControllerDefaultMappings.h,input,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,483ac6cb39440d480fc99729c5d7fe9ef479b5ba64b7e76aaa6d75c09b11fc38,483ac6cb39440d480fc99729c5d7fe9ef479b5ba64b7e76aaa6d75c09b11fc38,483ac6cb39440d480fc99729c5d7fe9ef479b5ba64b7e76aaa6d75c09b11fc38,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/abi.h,platform/build,B+D,Include canonical official types.h instead of redeclaring u32; removes inherited self-typedef.,no,preserve,source inventory; build membership not inferred,5c66b3bdc80069e200d4ba3a5f7c7d5be582a454b06cec87795fd3ff93e137c8,d2616528d7ddbab7f6613276b7c0605976aa108b8cd5e163aafc7e485110fe31,d2616528d7ddbab7f6613276b7c0605976aa108b8cd5e163aafc7e485110fe31,False,verified-review
third_party/libultraship/include/libultraship/libultra/controller.h,input,B+D,OS PIF fields use the official s32 typedef to agree with MM on devkitARM; reconstructed from pinned official header.,no,preserve,source inventory; build membership not inferred,8fdacce6cef44434eb62561c8bb6474a1f843448e9b4db65fc2422b2610134fe,dad5b44a2817cae2aa62b9dedca5e131f7b73a54eba61c299357778e9ca2b8ee,dad5b44a2817cae2aa62b9dedca5e131f7b73a54eba61c299357778e9ca2b8ee,False,verified-review
third_party/libultraship/include/libultraship/libultra/convert.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,bed005c312c1528c664995c29cf0ebaa6495d4afe184d29e34d080626e9b2d9c,bed005c312c1528c664995c29cf0ebaa6495d4afe184d29e34d080626e9b2d9c,bed005c312c1528c664995c29cf0ebaa6495d4afe184d29e34d080626e9b2d9c,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/eeprom.h,platform/build,B+D,EEPROM prototypes use s32 required by MM/libultra ABI; reconstructed from pinned official header.,no,preserve,source inventory; build membership not inferred,b70c7451434ebb13cf1127e89073dde0d5c14cdb0eb81091901dc00cbb0a461a,eae38ef589649dc1bb19f009e7b76a92aabd15e49c447d0e1ff56b72bae65f81,eae38ef589649dc1bb19f009e7b76a92aabd15e49c447d0e1ff56b72bae65f81,False,verified-review
third_party/libultraship/include/libultraship/libultra/exception.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,18d360a441c41eda282b0d298627b0f91d414326b24a4e7c3a2def0a66146b54,18d360a441c41eda282b0d298627b0f91d414326b24a4e7c3a2def0a66146b54,18d360a441c41eda282b0d298627b0f91d414326b24a4e7c3a2def0a66146b54,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/gbi.h,platform/build,B,Restored exact official gbi.h. Inherited numeric cast substitutions and MSVC self-alias macros were unnecessary on ARM.,no,preserve,source inventory; build membership not inferred,2ab634720497266665a3554aab7796e038182d41e646cc809f36290006111f0c,2ab634720497266665a3554aab7796e038182d41e646cc809f36290006111f0c,2ab634720497266665a3554aab7796e038182d41e646cc809f36290006111f0c,True,verified-review
third_party/libultraship/include/libultraship/libultra/gs2dex.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,509f763dfaf917d360077f059c9b40a50c014e404d8d82c7b32d15e905c51b97,509f763dfaf917d360077f059c9b40a50c014e404d8d82c7b32d15e905c51b97,509f763dfaf917d360077f059c9b40a50c014e404d8d82c7b32d15e905c51b97,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/gu.h,platform/build,B+D,Hilite texture dimensions use s32 required by linked MM implementations; source expressions otherwise official.,no,preserve,source inventory; build membership not inferred,ab8d230e53d54f3f2eeff0f13e52129db778a076ea3f2f393397a93ae5470013,aab1220f7a4fb8e2bd5516cbbf9313eb88bfd553380ebadb0d7ef53918a22098,aab1220f7a4fb8e2bd5516cbbf9313eb88bfd553380ebadb0d7ef53918a22098,True,verified-review
third_party/libultraship/include/libultraship/libultra/internal.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c19f779f147dd9201ae71601a5a872bd4ac9883a47bbb732618155d0810c872a,c19f779f147dd9201ae71601a5a872bd4ac9883a47bbb732618155d0810c872a,c19f779f147dd9201ae71601a5a872bd4ac9883a47bbb732618155d0810c872a,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/interrupt.h,platform/build,B+D,OSIntMask uses canonical u32 rather than distinct devkitARM uint32_t; header otherwise official.,no,preserve,source inventory; build membership not inferred,d1a403501f6d3dcbde11867391977ccf88dfc69497c122ff294990cdd7713468,0b3247896e40bb48cd3ff9dd5e311c72213905c620c338854905a23820b57fea,0b3247896e40bb48cd3ff9dd5e311c72213905c620c338854905a23820b57fea,False,verified-review
third_party/libultraship/include/libultraship/libultra/mbi.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e03079e86aa14bc070b42e437318b536452fbbb7deddfbaa9b745f250b65f79f,e03079e86aa14bc070b42e437318b536452fbbb7deddfbaa9b745f250b65f79f,e03079e86aa14bc070b42e437318b536452fbbb7deddfbaa9b745f250b65f79f,True,verified-upstream
third_party/libultraship/include/libultraship/libultra/message.h,platform/build,B+D,Message queue prototype s32 names match MM and canonical types.h; no platform queue implementation in this header.,no,preserve,source inventory; build membership not inferred,d2dad0a82b81e62176f1bddb610f06ef4323ed527c92ae09d32bee3dba6d956b,83dc61effcb6b61b393e704606c571e7ef7fe9782a6add7b2da3cc7065a0f86a,83dc61effcb6b61b393e704606c571e7ef7fe9782a6add7b2da3cc7065a0f86a,False,verified-review
third_party/libultraship/include/libultraship/libultra/motor.h,platform/build,B,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,90b51f14fe4a0a33ab19d9079713f049ef9d897b5cc26c06711bc9b8c8d5e9f2,90b51f14fe4a0a33ab19d9079713f049ef9d897b5cc26c06711bc9b8c8d5e9f2,90b51f14fe4a0a33ab19d9079713f049ef9d897b5cc26c06711bc9b8c8d5e9f2,True,verified-upstream
